Assay	term	contrast	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
IL6	Day*srf14	Day7 No - Day7 Yes	0	-0.9604712781793088	0.09364255240034103	1185.4893149893119	-10.25678234477311	1.0433020366361556e-23	6.990123645462243e-22
IL6	Day*srf14	Day1 Yes - Day4 Yes	0	0.23066375435778597	0.08209924217964613	1066.9841009391746	2.809572271727639	0.005051362358067662	0.010917460580339784
IL6	Day*srf14	Day1 Yes - Day7 Yes	0	0.3539776753589548	0.08186028955422729	1068.0514987787938	4.324168376224309	1.6742853742419872e-5	3.39930666891555e-5
IL6	Day*srf14	Day4 Yes - Day7 Yes	0	0.12331392100116885	0.08349874076520424	1053.3646215559213	1.4768356968151606	0.14001857334097886	0.28417695321825837
MCP-1	Day*srf14	Day1 No - Day4 No	0	0.12301876898971706	0.057117321273425455	1042.0238020115191	2.153790938493348	0.03148537503966234	0.04305143117668116
MCP-1	Day*srf14	Day1 No - Day7 No	0	-0.008734285138577269	0.05794410855347957	1051.4715681787952	-0.15073637953228589	0.8802125859492662	0.8802125859492662
MCP-1	Day*srf14	Day1 No - Day1 Yes	0	-0.4145014030708404	0.10057143887074696	1250.03912942663	-4.121462392554132	4.012778507532953e-5	2.987290666718976e-4
MCP-1	Day*srf14	Day1 No - Day4 Yes	0	-0.6277654380931865	0.10343996968833422	1295.5819473865652	-6.068886524083976	1.6885264344575272e-9	2.2626254221730864e-8
MCP-1	Day*srf14	Day1 No - Day7 Yes	0	-0.5511521640475102	0.10302796127110155	1289.2347477945054	-5.349539651641186	1.0423867003453836e-7	3.8799949401744835e-7
MCP-1	Day*srf14	Day4 No - Day7 No	0	-0.13175305412829433	0.057424014715561474	1044.1817937873966	-2.294389460244239	0.021965888665528437	0.031993794360660986
MCP-1	Day*srf14	Day4 No - Day1 Yes	0	-0.5375201720605574	0.10032380159750584	1245.0080405254632	-5.357852907299724	1.002441916497753e-7	2.9201568871891066e-7
MCP-1	Day*srf14	Day4 No - Day4 Yes	0	-0.7507842070829036	0.10319860858122483	1291.1011125952068	-7.275138855113358	5.985996671500972e-13	1.0026544424764129e-11
MCP-1	Day*srf14	Day4 No - Day7 Yes	0	-0.6741709330372272	0.10278619157365854	1284.6790597260972	-6.558964027323685	7.833377973907187e-11	1.312090810629454e-9
MCP-1	Day*srf14	Day7 No - Day1 Yes	0	-0.40576711793226306	0.10064779954914352	1251.481909642995	-4.031554785598052	5.875537492178805e-5	8.74802248835511e-5
MCP-1	Day*srf14	Day7 No - Day4 Yes	0	-0.6190311529546092	0.10351343601042456	1296.8274667379242	-5.980200994316025	2.877572352781548e-9	1.2049834227272733e-8
MCP-1	Day*srf14	Day7 No - Day7 Yes	0	-0.5424178789089329	0.10310253182108632	1290.5228706774249	-5.2609559564472175	1.6763186825107327e-7	8.639488594478392e-7
MCP-1	Day*srf14	Day1 Yes - Day4 Yes	0	-0.21326403502234614	0.09686584249767906	1076.2694406691298	-2.2016433194957865	0.027902116962658843	0.049195837802582694
MCP-1	Day*srf14	Day1 Yes - Day7 Yes	0	-0.13665076097666984	0.09657833918051541	1077.2062837802882	-1.4149214216787753	0.15738053789353726	0.19364143657663757
MCP-1	Day*srf14	Day4 Yes - Day7 Yes	0	0.0766132740456763	0.09859439693299307	1062.3762665618262	0.7770550500729202	0.4372992766277731	0.5634432987319384
CXCL11	Day*srf14	Day1 No - Day4 No	0	0.6740783867556696	0.049944031118644615	1033.379689028676	13.496675611833608	2.360854293033411e-38	2.259674823331979e-37
CXCL11	Day*srf14	Day1 No - Day7 No	0	0.8438336355213399	0.05070232495783961	1040.5755013700327	16.642898254133534	2.5246677562967114e-55	2.1144092458984958e-54
CXCL11	Day*srf14	Day1 No - Day1 Yes	0	-0.14765381136607253	0.09823754325121017	1090.9304862149404	-1.503028338040748	0.13312114582584517	0.21753943342272258
CXCL11	Day*srf14	Day1 No - Day4 Yes	0	0.4760534787369664	0.1006317929543342	1142.2318089449009	4.73064689360146	2.5177148994220375e-6	1.5447020881874175e-5
CXCL11	Day*srf14	Day1 No - Day7 Yes	0	0.6022348807283101	0.10028823781072026	1134.9254110290763	6.005040011421305	2.5717011860279844e-9	1.566399813307954e-8
CXCL11	Day*srf14	Day4 No - Day7 No	0	0.16975524876567044	0.05021989280284325	1034.8972600373488	3.3802391700059458	7.512700276002488e-4	0.001398196995811574
CXCL11	Day*srf14	Day4 No - Day1 Yes	0	-0.8217321981217421	0.09803718033624029	1085.817932719022	-8.381842432671249	1.5982513910342414e-16	8.923570266607848e-16
CXCL11	Day*srf14	Day4 No - Day4 Yes	0	-0.19802490801870315	0.10043580258816313	1137.4695182605499	-1.9716565499128234	0.04889085359247382	0.08189217976739364
CXCL11	Day*srf14	Day4 No - Day7 Yes	0	-0.07184350602735948	0.10009202739919673	1130.1227791532874	-0.7177745110589702	0.47304467389860927	0.556034967565032
CXCL11	Day*srf14	Day7 No - Day1 Yes	0	-0.9914874468874125	0.09830004091082316	1092.4346187741214	-10.08633809000019	6.178815774380414e-23	3.449838807362397e-22
CXCL11	Day*srf14	Day7 No - Day4 Yes	0	-0.3677801567843736	0.10069226815007187	1143.5983365915833	-3.652516360404491	2.7143816089736947e-4	5.348928464742281e-4
CXCL11	Day*srf14	Day7 No - Day7 Yes	0	-0.24159875479302992	0.10034952588174276	1136.3314067463036	-2.4075724590641596	0.01621757432493446	0.03505088644421318
CXCL11	Day*srf14	Day1 Yes - Day4 Yes	0	0.6237072901030389	0.0849276901214681	1062.7275213193082	7.343980381557294	4.1193564246278864e-13	3.449961005625855e-12
CXCL11	Day*srf14	Day1 Yes - Day7 Yes	0	0.7498886920943826	0.08468301435498846	1063.8258190920426	8.855243259892397	3.4306593003832106e-18	2.089583392051592e-17
CXCL11	Day*srf14	Day4 Yes - Day7 Yes	0	0.12618140199134367	0.08634371697988875	1049.4250584162087	1.4613848743705804	0.14420920014060873	0.28417695321825837
AXIN1	Day*srf14	Day1 No - Day4 No	0	-0.17348764044886594	0.05935992291778019	1042.835218797524	-2.9226392475132554	0.0035457073896883588	0.005794204758759025
AXIN1	Day*srf14	Day1 No - Day7 No	0	-0.45548107775568886	0.0602150945720518	1052.4908609056963	-7.564234200623436	8.484154871811965e-14	1.6718775776805932e-13
AXIN1	Day*srf14	Day1 No - Day1 Yes	0	0.18333665656194906	0.10361381004685326	1263.9286731643958	1.769422980190052	0.07706440874867121	0.16135360581753033
AXIN1	Day*srf14	Day1 No - Day4 Yes	0	-0.023802207750090915	0.10660284817506029	1308.4637908073405	-0.2232792852870458	0.8233530002165319	0.8486869386847328
AXIN1	Day*srf14	Day1 No - Day7 Yes	0	-0.26063781595279334	0.10617351673585734	1302.272457069087	-2.4548288873318413	0.01422520661842063	0.028032024806887712
AXIN1	Day*srf14	Day4 No - Day7 No	0	-0.2819934373068229	0.0596777332481988	1045.0556737433844	-4.725270581810077	2.6118673915663405e-6	6.999804609397793e-6
AXIN1	Day*srf14	Day4 No - Day1 Yes	0	0.356824297010815	0.10335508477338536	1258.9622093919224	3.4524116330917054	5.740273433591674e-4	0.0011654494546989157
AXIN1	Day*srf14	Day4 No - Day4 Yes	0	0.14968543269877502	0.10635074979791913	1304.0586587595658	1.4074694629158484	0.159526533773851	0.2274101651669791
AXIN1	Day*srf14	Day4 No - Day7 Yes	0	-0.08715017550392738	0.1059209772248016	1297.7901668034342	-0.8227848513799494	0.4107815044596993	0.49147072854999735
AXIN1	Day*srf14	Day7 No - Day1 Yes	0	0.6388177343176379	0.10369351494247281	1265.3500217135286	6.160633426999189	9.71838396530008e-10	2.2452818126727772e-9
AXIN1	Day*srf14	Day7 No - Day4 Yes	0	0.4316788700055979	0.1066794967716782	1309.6850471120729	4.046502683917817	5.502926609912012e-5	1.2289869428803494e-4
AXIN1	Day*srf14	Day7 No - Day7 Yes	0	0.19484326180289552	0.10625132478579379	1303.5358116384386	1.8337960697968334	0.06691214684470011	0.10188895087715698
AXIN1	Day*srf14	Day1 Yes - Day4 Yes	0	-0.20713886431203996	0.10064454149301384	1077.457474584713	-2.058123185214355	0.039818404628731326	0.06669582775312498
AXIN1	Day*srf14	Day1 Yes - Day7 Yes	0	-0.44397447251474237	0.1003451601875084	1078.3713048396996	-4.424473205136316	1.0648432794346363e-5	2.301435474907117e-5
AXIN1	Day*srf14	Day4 Yes - Day7 Yes	0	-0.2368356082027024	0.10245061034320319	1063.5722569320887	-2.311705195404086	0.0209842997745236	0.06048709423651445
TRAIL	Day*srf14	Day1 No - Day4 No	0	-0.1870805789497122	0.054688585151419285	1038.5553424772543	-3.420834136259549	6.485910301982415e-4	0.0011744756492778968
TRAIL	Day*srf14	Day1 No - Day7 No	0	-0.41707296107057784	0.05549603302768078	1047.1068077896464	-7.515365303003669	1.2151855054691478e-13	2.3262122533266547e-13
TRAIL	Day*srf14	Day1 No - Day1 Yes	0	0.26755968312954503	0.10023801022365635	1188.3802668136696	2.669243758256491	0.007705805619471724	0.027173104026558186
TRAIL	Day*srf14	Day1 No - Day4 Yes	0	0.25187648701396814	0.10294562647735934	1237.4215452414467	2.4466943923000257	0.014555668901511588	0.029552418678826558
TRAIL	Day*srf14	Day1 No - Day7 Yes	0	0.1444877334385371	0.10255682986404173	1230.5198919375566	1.4088553013005827	0.1591305918925261	0.23718589931327086
TRAIL	Day*srf14	Day4 No - Day7 No	0	-0.22999238212086565	0.05498575876838157	1040.4504067173282	-4.182762723884026	3.1225706434235436e-5	7.748601226273237e-5
TRAIL	Day*srf14	Day4 No - Day1 Yes	0	0.45464026207925723	0.10000701909168176	1183.1798643762202	4.546083527021882	6.026360299753858e-6	1.6150645603340342e-5
TRAIL	Day*srf14	Day4 No - Day4 Yes	0	0.43895706596368034	0.10272019730867502	1232.7060608230677	4.273327714165218	2.074063094302058e-5	8.174248665778699e-5
TRAIL	Day*srf14	Day4 No - Day7 Yes	0	0.3315683123882493	0.10233107258958767	1225.7417380652657	3.2401528098708394	0.0012267440946726223	0.003287674173722628
TRAIL	Day*srf14	Day7 No - Day1 Yes	0	0.6846326442001228	0.10030954383586117	1189.8857881305726	6.825199457794396	1.395590096009471e-11	3.7401814573053825e-11
TRAIL	Day*srf14	Day7 No - Day4 Yes	0	0.668949448084546	0.10301459403568215	1238.7480669626389	6.493734740660489	1.209214411441128e-10	6.751447130546298e-10
TRAIL	Day*srf14	Day7 No - Day7 Yes	0	0.5615606945091149	0.10262679878649002	1231.889617452618	5.47187188092473	5.389639876546746e-8	3.61105871728632e-7
TRAIL	Day*srf14	Day1 Yes - Day4 Yes	0	-0.015683196115576836	0.09284498177885084	1071.0361654813921	-0.16891808060163044	0.865892972305144	0.9064817053819476
TRAIL	Day*srf14	Day1 Yes - Day7 Yes	0	-0.1230719496910079	0.09257230637889009	1072.0573149246557	-1.329468331352635	0.1839763310905951	0.22011453898339056
TRAIL	Day*srf14	Day4 Yes - Day7 Yes	0	-0.10738875357543107	0.09446028457389688	1057.225160957147	-1.1368667166296769	0.2558516161773418	0.3986525182298117
CXCL9	Day*srf14	Day1 No - Day4 No	0	0.18273643594368835	0.05091982636063818	1033.2563368224946	3.588708937250942	3.479105610175917e-4	6.75212048734446e-4
CXCL9	Day*srf14	Day1 No - Day7 No	0	0.059250335726447535	0.051693433640368915	1040.4196404898933	1.1461868859138276	0.25198137786325353	0.2723024567231933
CXCL9	Day*srf14	Day1 No - Day1 Yes	0	-0.4278102485368481	0.10034457718373332	1088.549157805384	-4.263411741259493	2.1878887219230134e-5	2.3144385146979123e-4
CXCL9	Day*srf14	Day1 No - Day4 Yes	0	-0.2893624702285949	0.10278326034106477	1139.8553668723268	-2.8152684519678206	0.004957583868753984	0.012775312277173729
CXCL9	Day*srf14	Day1 No - Day7 Yes	0	-0.4558946930762567	0.1024333369188235	1132.5464736030733	-4.450647677694467	9.406161900895533e-6	2.625886864000003e-5
CXCL9	Day*srf14	Day4 No - Day7 No	0	-0.12348610021724082	0.051201181516409594	1034.765162269578	-2.4117822393935278	0.01604801772962413	0.023893715286329262
CXCL9	Day*srf14	Day4 No - Day1 Yes	0	-0.6105466844805365	0.10014059404954175	1083.4437163493703	-6.096894973266143	1.5019125725696108e-9	5.031407118108197e-9
CXCL9	Day*srf14	Day4 No - Day4 Yes	0	-0.47209890617228323	0.10258371662737521	1135.0967048907262	-4.6020842458568145	4.6536669388642524e-6	2.3984283454146534e-5
CXCL9	Day*srf14	Day4 No - Day7 Yes	0	-0.638631129019945	0.10223357068241147	1127.7480192077694	-6.246784933335179	5.926698778964484e-10	7.941776363812409e-9
CXCL9	Day*srf14	Day7 No - Day1 Yes	0	-0.4870605842632957	0.1004082157590128	1090.0518135606671	-4.850804095874757	1.4083207616141505e-6	2.621041417448558e-6
CXCL9	Day*srf14	Day7 No - Day4 Yes	0	-0.3486128059550424	0.10284484534293363	1141.221536112193	-3.3896964382862507	7.236180989735242e-4	0.0013852117894636036
CXCL9	Day*srf14	Day7 No - Day7 Yes	0	-0.5151450288027042	0.1024957478322354	1133.951960111756	-5.026013661033932	5.815192754586543e-7	2.4351119659831146e-6
CXCL9	Day*srf14	Day1 Yes - Day4 Yes	0	0.13844777830825325	0.08659039114849701	1062.5217395603731	1.5988815441522157	0.11014422707515145	0.16042746117467713
CXCL9	Day*srf14	Day1 Yes - Day7 Yes	0	-0.028084444539408553	0.08634105271636712	1063.6210768278158	-0.3252733625065561	0.7450381611650398	0.8183206032468471
CXCL9	Day*srf14	Day4 Yes - Day7 Yes	0	-0.1665322228476618	0.08803257140527003	1049.2375340397011	-1.8917114448583792	0.058804616531720734	0.14071104670090318
CST5	Day*srf14	Day1 No - Day4 No	0	-0.11584008181139849	0.04133902252494432	1022.2514326256303	-2.8021969252296564	0.005171466514234696	0.008057866429156388
CST5	Day*srf14	Day1 No - Day7 No	0	-0.39032239546070235	0.0420016921410151	1026.4987740405013	-9.293015961124775	8.723438323521542e-20	2.2479629525997822e-19
CST5	Day*srf14	Day1 No - Day1 Yes	0	0.20773472100778645	0.10184634904398027	872.5062865804271	2.039687460157069	0.04168223398623825	0.10343369174362825
CST5	Day*srf14	Day1 No - Day4 Yes	0	0.2286818742200449	0.1035634905580499	914.3238108692856	2.208132161129342	0.027482584595793495	0.05260951908337612
CST5	Day*srf14	Day1 No - Day7 Yes	0	0.019557450448207954	0.10331777882174359	908.2831289331988	0.18929414347893453	0.8499045757085983	0.8897438526949389
CST5	Day*srf14	Day4 No - Day7 No	0	-0.2744823136493038	0.04157422610222816	1023.0387473711656	-6.602223044979134	6.494756038974715e-11	4.834985051236733e-10
CST5	Day*srf14	Day4 No - Day1 Yes	0	0.32357480281918494	0.10170932035135509	868.8570121218717	3.1813682531885474	0.001517845669040931	0.0027485313466416856
CST5	Day*srf14	Day4 No - Day4 Yes	0	0.3445219560314434	0.1034285498076536	910.7510419032676	3.3310140833662656	9.000953890888015e-4	0.0023194765795749887
CST5	Day*srf14	Day4 No - Day7 Yes	0	0.13539753225960643	0.10318276806716664	904.7084885329125	1.3122106994790996	0.18978187793124016	0.2764214308998498
CST5	Day*srf14	Day7 No - Day1 Yes	0	0.5980571164684888	0.10188990080299665	873.6248199325114	5.869640776516484	6.198299579928371e-9	1.2584426419854572e-8
CST5	Day*srf14	Day7 No - Day4 Yes	0	0.6190042696807473	0.10360606475599468	915.4013109767976	5.974594934558901	3.2998808827431648e-9	1.3005412890811298e-8
CST5	Day*srf14	Day7 No - Day7 Yes	0	0.4098798459089103	0.10336076535709166	909.3798274638393	3.9655264209088807	7.898538880518716e-5	2.0353927115182845e-4
CST5	Day*srf14	Day1 Yes - Day4 Yes	0	0.020947153212258467	0.07055420162974176	1042.534685670075	0.2968944829421513	0.7666062085031278	0.8152796185668184
CST5	Day*srf14	Day1 Yes - Day7 Yes	0	-0.1881772705595785	0.07036226080927485	1043.5439780727038	-2.674406256923083	0.007603183758120154	0.011074202430305442
CST5	Day*srf14	Day4 Yes - Day7 Yes	0	-0.20912442377183696	0.07160357077460579	1032.2111673408	-2.9205865225649186	0.0035697352921346044	0.017083733183787034
OSM	Day*srf14	Day1 No - Day4 No	0	-0.12047567041102605	0.05389989725442298	1035.1986770382905	-2.235174398243216	0.02561854854723612	0.036520058567336595
OSM	Day*srf14	Day1 No - Day7 No	0	-0.22261439672390604	0.05471042272484557	1042.872929788816	-4.068957716585335	5.078699078835035e-5	7.397235614824942e-5
OSM	Day*srf14	Day1 No - Day1 Yes	0	-0.046302383574507985	0.10324578070870138	1125.772504353839	-0.4484675621287224	0.6539020929074204	0.718220331554052
OSM	Day*srf14	Day1 No - Day4 Yes	0	-0.34060391323765454	0.10586361480848783	1176.7274466652534	-3.2173841206331635	0.0013289187591094612	0.004047161675469722
OSM	Day*srf14	Day1 No - Day7 Yes	0	-0.47151035626184545	0.10548786690362065	1169.4981972136025	-4.469806529433783	8.589382835699116e-6	2.5021245651819165e-5
OSM	Day*srf14	Day4 No - Day7 No	0	-0.10213872631287998	0.054195961693333954	1036.8466414974314	-1.884618763494383	0.05976084331140569	0.07699954811277272
OSM	Day*srf14	Day4 No - Day1 Yes	0	0.07417328683651807	0.1030251734761005	1120.581991266867	0.7199530399599335	0.47170404307677927	0.5181011620679379
OSM	Day*srf14	Day4 No - Day4 Yes	0	-0.22012824282662846	0.10564800841769102	1171.9376723486337	-2.083600496815115	0.03741278334500793	0.06427324318244952
OSM	Day*srf14	Day4 No - Day7 Yes	0	-0.3510346858508194	0.10527199392307279	1164.6599841895352	-3.334549605922131	8.812779443019176e-4	0.0024602342611761865
OSM	Day*srf14	Day7 No - Day1 Yes	0	0.17631201314939807	0.10331441125931771	1127.2905755431473	1.7065577880210476	0.08817968907123887	0.10741889395950917
OSM	Day*srf14	Day7 No - Day4 Yes	0	-0.11798951651374848	0.10592993493742243	1178.0919615865091	-1.113844887976663	0.26557293075261246	0.3015828196682209
OSM	Day*srf14	Day7 No - Day7 Yes	0	-0.2488959595379394	0.10555510656958397	1170.9040893899494	-2.357971751692206	0.01853880618664847	0.03763939437895295
OSM	Day*srf14	Day1 Yes - Day4 Yes	0	-0.29430152966314654	0.09160170495193716	1065.7191060910964	-3.2128389948371017	0.0013536844019829573	0.0032391733904592193
OSM	Day*srf14	Day1 Yes - Day7 Yes	0	-0.42520797268733745	0.09133588197834092	1066.7975675421828	-4.655431835520785	3.639740980646893e-6	8.128754856778061e-6
OSM	Day*srf14	Day4 Yes - Day7 Yes	0	-0.1309064430241909	0.09315306454233693	1052.1816392023786	-1.4052832686432504	0.16023224260620322	0.298210007072656
CXCL1	Day*srf14	Day1 No - Day4 No	0	0.29995204025860167	0.05422756397202789	1035.4640752063904	5.531357455284649	4.0235233569853863e-8	9.627716604215031e-8
CXCL1	Day*srf14	Day1 No - Day7 No	0	0.1282406278398709	0.05504185869092068	1043.207973263015	2.3298745879928755	0.020002822666783045	0.022715069808041766
CXCL1	Day*srf14	Day1 No - Day1 Yes	0	-0.020073291802886417	0.10348955652371075	1130.8086711544895	-0.1939644199585238	0.8462385779458819	0.8590603745814255
CXCL1	Day*srf14	Day1 No - Day4 Yes	0	0.09486324122107495	0.10612788571397924	1181.670995133796	0.8938578261771543	0.3715799759256351	0.44456889976817054
CXCL1	Day*srf14	Day1 No - Day7 Yes	0	0.08278568494268801	0.10574918134910818	1174.4591619985104	0.7828494167665362	0.4338733635311869	0.5484814218224437
CXCL1	Day*srf14	Day4 No - Day7 No	0	-0.17171141241873078	0.054525182077844236	1037.131281115571	-3.149213003517947	0.001683912562908818	0.0029690037293392314
CXCL1	Day*srf14	Day4 No - Day1 Yes	0	-0.3200253320614881	0.10326699995872335	1125.6110330364143	-3.099008707422553	0.001989853584043218	0.0035084260560762
CXCL1	Day*srf14	Day4 No - Day4 Yes	0	-0.20508879903752675	0.10591040054379133	1176.8812594570406	-1.9364368181454248	0.05305338541730511	0.08558800325777878
CXCL1	Day*srf14	Day4 No - Day7 Yes	0	-0.2171663553159137	0.10553142359147323	1169.619815170633	-2.0578359309980954	0.03982710144360074	0.07412266102003472
CXCL1	Day*srf14	Day7 No - Day1 Yes	0	-0.1483139196427573	0.10355876748718736	1132.327548581692	-1.4321715412565836	0.15237071534722274	0.17910241979410393
CXCL1	Day*srf14	Day7 No - Day4 Yes	0	-0.033377386618795954	0.10619475400013068	1183.0340918388843	-0.31430353535877	0.7533459305625815	0.7768855325399324
CXCL1	Day*srf14	Day7 No - Day7 Yes	0	-0.045454942897182896	0.10581698062926174	1175.8638629626405	-0.42956189665284367	0.6675930586016847	0.7338546609390331
CXCL1	Day*srf14	Day1 Yes - Day4 Yes	0	0.11493653302396137	0.0921508766025166	1066.1489717838192	1.247264673560604	0.2125743754843301	0.27389390687404075
CXCL1	Day*srf14	Day1 Yes - Day7 Yes	0	0.10285897674557443	0.09188318925272823	1067.2238528179664	1.119453706190551	0.26319851021773033	0.3040396583549643
CXCL1	Day*srf14	Day4 Yes - Day7 Yes	0	-0.012077556278386942	0.09371500071860345	1052.582466364014	-0.12887537945661473	0.8974808785837587	0.9395502947673724
CCL4	Day*srf14	Day1 No - Day4 No	0	-0.3643104868541819	0.04911176569579241	1030.924365754248	-7.417987964651691	2.479749791659695e-13	7.223618958313025e-13
CCL4	Day*srf14	Day1 No - Day7 No	0	-0.6835031909544114	0.04986690399074498	1037.471836983271	-13.70654956003015	2.0143700591256963e-39	1.1246899496785137e-38
CCL4	Day*srf14	Day1 No - Day1 Yes	0	0.03910860802344489	0.10046885827574203	1043.17860511163	0.3892609978318781	0.6971625309957232	0.7414268186779913
CCL4	Day*srf14	Day1 No - Day4 Yes	0	-0.48602004076743954	0.10277394497587573	1094.118788853986	-4.729019995111832	2.5505619548579864e-6	1.5447020881874175e-5
CCL4	Day*srf14	Day1 No - Day7 Yes	0	-0.7244380229773135	0.10244333936878221	1086.8307233418793	-7.071597113497387	2.7368062696901126e-12	2.619514572417679e-11
CCL4	Day*srf14	Day4 No - Day7 No	0	-0.31919270410022943	0.04938498146225082	1032.2703160938347	-6.463355754101392	1.5761572784172003e-10	9.600230695813856e-10
CCL4	Day*srf14	Day4 No - Day1 Yes	0	0.4034190948776268	0.10027783331294769	1038.2501498791814	4.023013676598236	6.162433760053419e-5	1.376276873078597e-4
CCL4	Day*srf14	Day4 No - Day4 Yes	0	-0.12170955391325762	0.10258685246648307	1089.4710401752632	-1.18640499232611	0.23572105535349155	0.3223124634425293
CCL4	Day*srf14	Day4 No - Day7 Yes	0	-0.3601275361231316	0.10225606439087817	1082.1533562587442	-3.5218208158934097	4.4645610625003424e-4	0.0014244075770834426
CCL4	Day*srf14	Day7 No - Day1 Yes	0	0.7226117989778562	0.10052866764300729	1044.640748960595	7.188116742419799	1.248958315505481e-12	3.638269875602923e-12
CCL4	Day*srf14	Day7 No - Day4 Yes	0	0.1974831501869718	0.10283193188816452	1095.466093446455	1.9204457852814218	0.05506099501726608	0.07528748298279239
CCL4	Day*srf14	Day7 No - Day7 Yes	0	-0.040934832022902164	0.10250206787310093	1088.2140387905963	-0.3993561580980014	0.6897091548033257	0.745330860835852
CCL4	Day*srf14	Day1 Yes - Day4 Yes	0	-0.5251286487908844	0.08357831445733951	1058.559761015365	-6.283072974137608	4.84072175825572e-10	2.4948335215625633e-9
CCL4	Day*srf14	Day1 Yes - Day7 Yes	0	-0.7635466310007584	0.08334008237203129	1059.6710463101901	-9.161817570473179	2.571589456032191e-19	1.7229649355415681e-18
CCL4	Day*srf14	Day4 Yes - Day7 Yes	0	-0.23841798220987398	0.0849410553592012	1045.6783864591823	-2.8068639034639387	0.005095571169026281	0.021668344274376812
CD6	Day*srf14	Day1 No - Day4 No	0	-0.12980731991428268	0.04959999983925302	1031.889750053469	-2.6170830712695743	0.008998178339520935	0.01310604236408484
CD6	Day*srf14	Day1 No - Day7 No	0	-0.42669391072354135	0.050358901135897555	1038.6924303433989	-8.47305840872249	8.091584468786825e-17	1.9362005693168473e-16
CD6	Day*srf14	Day1 No - Day1 Yes	0	0.17343732247955437	0.0998613389149195	1062.0346123628672	1.7367814648201405	0.08271570094297642	0.16793793827816425
CD6	Day*srf14	Day1 No - Day4 Yes	0	0.14381074195566834	0.10221001002904424	1113.2328349356144	1.4070123064737272	0.15970285653403168	0.22291857057875256
CD6	Day*srf14	Day1 No - Day7 Yes	0	0.23095490266933577	0.10187308774335192	1105.9203029964394	2.2670845439688514	0.023577467369920332	0.04269433280499087
CD6	Day*srf14	Day4 No - Day7 No	0	-0.29688659080925867	0.04987516731338726	1033.3025488495061	-5.952593380665608	3.611617344382316e-9	1.4234021298447953e-8
CD6	Day*srf14	Day4 No - Day1 Yes	0	0.303244642393837	0.09966594306852179	1057.0231977451035	3.0426104751284186	0.0024032633424670544	0.004128683178084427
CD6	Day*srf14	Day4 No - Day4 Yes	0	0.273618061869951	0.10201873429024584	1108.529433784162	2.6820374098300497	0.007426287389903751	0.015548789222610979
CD6	Day*srf14	Day4 No - Day7 Yes	0	0.36076222258361845	0.101681614532301	1101.1831329091333	3.54795922786037	4.0457757361193143e-4	0.0013553348715999703
CD6	Day*srf14	Day7 No - Day1 Yes	0	0.6001312332030957	0.09992242485286905	1063.5164137012844	6.005971473237964	2.6076679164073786e-9	5.4598046999779486e-9
CD6	Day*srf14	Day7 No - Day4 Yes	0	0.5705046526792097	0.10226918811184763	1114.5907494932735	5.578460758437547	3.044439865572904e-8	9.713212904446885e-8
CD6	Day*srf14	Day7 No - Day7 Yes	0	0.6576488133928771	0.10193303850117758	1107.3156973355306	6.451772880146996	1.6490579821546617e-10	1.6051826498107432e-9
CD6	Day*srf14	Day1 Yes - Day4 Yes	0	-0.029626580523886042	0.08438290563109321	1060.2166185795832	-0.3510969467371518	0.7255853729797961	0.7841003224136506
CD6	Day*srf14	Day1 Yes - Day7 Yes	0	0.0575175801897814	0.08414133859338044	1061.3247650370497	0.6835828993372637	0.49438779391411247	0.552066369870759
CD6	Day*srf14	Day4 Yes - Day7 Yes	0	0.08714416071366744	0.08577114858963761	1047.1550129376146	1.0160078551658305	0.30986033248342393	0.4613476061419868
SCF	Day*srf14	Day1 No - Day4 No	0	0.4005672260001656	0.045128679437490396	1027.1460690526287	8.876112285869297	3.0247116365090747e-18	1.1920922332124e-17
SCF	Day*srf14	Day1 No - Day7 No	0	0.33445712207538214	0.04583567406821214	1032.692235327489	7.296873644263348	5.863407558065448e-13	1.0338113326062763e-12
SCF	Day*srf14	Day1 No - Day1 Yes	0	0.13263962373986377	0.09903036164127141	968.7903431823232	1.3393834127390032	0.18076001531517383	0.2752482051390147
SCF	Day*srf14	Day1 No - Day4 Yes	0	0.75532013160515	0.10106066757913673	1017.2479281087153	7.47392778712537	1.6750245811853274e-13	5.611332346970847e-12
SCF	Day*srf14	Day1 No - Day7 Yes	0	0.7987861241532612	0.1007697296761181	1010.2768350564816	7.9268459558304185	5.919277535572655e-15	9.914789872084197e-14
SCF	Day*srf14	Day4 No - Day7 No	0	-0.0661101039247835	0.0453823423809398	1028.2388801614636	-1.4567362647316588	0.14549448642101048	0.17723873800377643
SCF	Day*srf14	Day4 No - Day1 Yes	0	-0.2679276022603019	0.09886475135868347	964.3100583073661	-2.7100417345738794	0.006846861626597396	0.010922374499572037
SCF	Day*srf14	Day4 No - Day4 Yes	0	0.35475290560498435	0.10089811330962584	1012.9471185127509	3.5159518247517156	4.575842570613105e-4	0.0012345920115286939
SCF	Day*srf14	Day4 No - Day7 Yes	0	0.3982188981530956	0.10060705132892478	1005.9610549344651	3.958160913106959	8.083875415623372e-5	3.466534922938194e-4
SCF	Day*srf14	Day7 No - Day1 Yes	0	-0.20181749833551837	0.09908253658764268	970.1377989520278	-2.0368624511041085	0.04193488783956561	0.05414229541960244
