Assay	term	contrast	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
CD244	Day*srf14	Day7 No - Day1 Yes	0	0.45648264674368744	0.09387824855292849	1051.6218220083626	4.862496411895912	1.3358415789474657e-6	2.2949073279353898e-6
CD244	Day*srf14	Day7 No - Day4 Yes	0	0.7853400535214625	0.09597551024468415	1100.7147732365381	8.18271298083524	7.605047752300641e-16	7.279117134344899e-15
CD244	Day*srf14	Day7 No - Day7 Yes	0	0.7472499179106381	0.09554837294515701	1090.511958502417	7.820645133743362	1.2343633974442584e-14	2.0675586907191327e-13
CD244	Day*srf14	Day1 Yes - Day4 Yes	0	0.32885740677777514	0.079862289649885565	1063.1932595220142	4.1178058908588575	4.121426959006633e-5	1.3149314583497354e-4
CD244	Day*srf14	Day1 Yes - Day7 Yes	0	0.29076727116695067	0.07954047214730538	1064.8837007188536	3.655588951351241	2.691197041733361e-4	4.7450053104246097e-4
CD244	Day*srf14	Day4 Yes - Day7 Yes	0	-0.03809013561082446	0.08081568333362166	1047.9916609941558	-0.47132108570537645	0.6375095584352941	0.8005806482802917
IL7	Day*srf14	Day1 No - Day4 No	0	0.023688565423582893	0.050212138514459305	1040.4192904875827	0.4717696980135875	0.6371901014091016	0.6776466157842826
IL7	Day*srf14	Day1 No - Day7 No	0	-0.02402561096609997	0.050759176078923995	1046.2381395597463	-0.47332547180717105	0.6360797319797076	0.6457173036763698
IL7	Day*srf14	Day1 No - Day1 Yes	0	0.08495814158083945	0.10052280591764395	1160.953257473992	0.8451628543919051	0.3981940600751377	0.5130577312506582
IL7	Day*srf14	Day1 No - Day4 Yes	0	-0.1547177547001394	0.10309061924748214	1209.4321092134057	-1.50079372720344	0.13366992809688094	0.1900495387309411
