Assay	effect	term	estimate	std.error	statistic	df	p.value
CSF-1	fixed	cbmi	0.003198530130322379	0.005156151695498831	0.6203328216884313	561.5262872180754	0.5352903595077609
CSF-1	fixed	Age	0.013031530684073	0.0023593033328066703	5.523465551405148	564.0667199053529	5.0800549624004836e-8
CSF-1	fixed	GenderMale	-0.00899638082989134	0.057446787126557854	-0.15660372459249824	567.4594487114122	0.8756128658847782
CSF-1	fixed	Day4:AllocationPlacebo	0.061248505463981875	0.12035602922301024	0.508894368311979	1050.7836288026872	0.6109331020633781
CSF-1	fixed	Day7:AllocationPlacebo	0.35489463738706273	0.12198665358528138	2.909290704814313	1062.8936965074124	0.0036979387748187716
CSF-1	fixed	Day4:srf14Yes	-0.10735944929509744	0.14684874216457894	-0.7310886543023681	1084.05315915661	0.464882991162745
CSF-1	fixed	Day7:srf14Yes	0.2282098704510533	0.14619478456419008	1.5609987123094167	1086.391375010981	0.11881529329808116
CSF-1	fixed	AllocationPlacebo:srf14Yes	0.15559747940218252	0.18922576591594906	0.8222848439746643	1436.316374969292	0.41105128273044866
CSF-1	fixed	Day4:AllocationPlacebo:srf14Yes	0.14210337441689866	0.2363902277700159	0.6011389546743492	1079.1149385723484	0.5478736873618542
CSF-1	fixed	Day7:AllocationPlacebo:srf14Yes	-0.38569340606364827	0.2367072344913074	-1.6294111453438154	1082.3667341638425	0.10351698630152481
